annotation_base_name,split
flame_sample_1505_pain_10,0
flame_sample_1505_pain_2,0
flame_sample_1505_pain_3,0
flame_sample_1505_pain_4,0
flame_sample_1505_pain_5,0
flame_sample_1505_pain_6,0
flame_sample_1505_pain_7,0
flame_sample_1505_pain_8,0
flame_sample_1505_pain_9,0
flame_sample_1506_pain_1,0
flame_sample_1506_pain_10,0
flame_sample_1506_pain_2,0
flame_sample_1506_pain_3,0
flame_sample_1506_pain_4,0
flame_sample_1506_pain_5,0
flame_sample_1506_pain_6,0
flame_sample_1506_pain_7,0
flame_sample_1506_pain_8,0
flame_sample_1506_pain_9,0
flame_sample_1507_pain_1,2
flame_sample_1507_pain_10,2
flame_sample_1507_pain_2,2
flame_sample_1507_pain_3,2
flame_sample_1507_pain_4,2
flame_sample_1507_pain_5,2
flame_sample_1507_pain_6,2
flame_sample_1507_pain_7,2
flame_sample_1507_pain_8,2
flame_sample_1507_pain_9,2
flame_sample_1508_pain_1,0
flame_sample_1508_pain_10,0
flame_sample_1508_pain_2,0
flame_sample_1508_pain_3,0
flame_sample_1508_pain_4,0
flame_sample_1508_pain_5,0
flame_sample_1508_pain_6,0
flame_sample_1508_pain_7,0
flame_sample_1508_pain_8,0
flame_sample_1508_pain_9,0
flame_sample_1509_pain_1,0
flame_sample_1509_pain_10,0
flame_sample_1509_pain_2,0
flame_sample_1509_pain_3,0
flame_sample_1509_pain_4,0
flame_sample_1509_pain_5,0
flame_sample_1509_pain_6,0
flame_sample_1509_pain_7,0
flame_sample_1509_pain_8,0
flame_sample_1509_pain_9,0
flame_sample_1510_pain_1,1
flame_sample_1510_pain_10,1
flame_sample_1510_pain_2,1
flame_sample_1510_pain_3,1
flame_sample_1510_pain_4,1
flame_sample_1510_pain_5,1
flame_sample_1510_pain_6,1
flame_sample_1510_pain_7,1
flame_sample_1510_pain_8,1
flame_sample_1510_pain_9,1
flame_sample_1511_pain_1,0
flame_sample_1511_pain_10,0
flame_sample_1511_pain_2,0
flame_sample_1511_pain_3,0
flame_sample_1511_pain_4,0
flame_sample_1511_pain_5,0
flame_sample_1511_pain_6,0
flame_sample_1511_pain_7,0
flame_sample_1511_pain_8,0
flame_sample_1511_pain_9,0
flame_sample_1512_pain_1,2
flame_sample_1512_pain_10,2
flame_sample_1512_pain_2,2
flame_sample_1512_pain_3,2
flame_sample_1512_pain_4,2
flame_sample_1512_pain_5,2
flame_sample_1512_pain_6,2
flame_sample_1512_pain_7,2
flame_sample_1512_pain_8,2
flame_sample_1512_pain_9,2
flame_sample_1513_pain_1,1
flame_sample_1513_pain_10,1
flame_sample_1513_pain_2,1
flame_sample_1513_pain_3,1
flame_sample_1513_pain_4,1
flame_sample_1513_pain_5,1
flame_sample_1513_pain_6,1
flame_sample_1513_pain_7,1
flame_sample_1513_pain_8,1
flame_sample_1513_pain_9,1
flame_sample_1514_pain_1,0
flame_sample_1514_pain_10,0
flame_sample_1514_pain_2,0
flame_sample_1514_pain_3,0
flame_sample_1514_pain_4,0
flame_sample_1514_pain_5,0
flame_sample_1514_pain_6,0
flame_sample_1514_pain_7,0
flame_sample_1514_pain_8,0
flame_sample_1514_pain_9,0
flame_sample_1515_pain_1,0
flame_sample_1515_pain_10,0
flame_sample_1515_pain_2,0
flame_sample_1515_pain_3,0
flame_sample_1515_pain_4,0
flame_sample_1515_pain_5,0
flame_sample_1515_pain_6,0
flame_sample_1515_pain_7,0
flame_sample_1515_pain_8,0
flame_sample_1515_pain_9,0
flame_sample_1516_pain_1,0
flame_sample_1516_pain_10,0
flame_sample_1516_pain_2,0
flame_sample_1516_pain_3,0
flame_sample_1516_pain_4,0
flame_sample_1516_pain_5,0
flame_sample_1516_pain_6,0
flame_sample_1516_pain_7,0
flame_sample_1516_pain_8,0
flame_sample_1516_pain_9,0
flame_sample_1517_pain_1,1
flame_sample_1517_pain_10,1
flame_sample_1517_pain_2,1
flame_sample_1517_pain_3,1
flame_sample_1517_pain_4,1
flame_sample_1517_pain_5,1
flame_sample_1517_pain_6,1
flame_sample_1517_pain_7,1
flame_sample_1517_pain_8,1
flame_sample_1517_pain_9,1
flame_sample_1518_pain_1,0
flame_sample_1518_pain_10,0
flame_sample_1518_pain_2,0
flame_sample_1518_pain_3,0
flame_sample_1518_pain_4,0
flame_sample_1518_pain_5,0
flame_sample_1518_pain_6,0
flame_sample_1518_pain_7,0
flame_sample_1518_pain_8,0
flame_sample_1518_pain_9,0
flame_sample_1519_pain_1,0
flame_sample_1519_pain_10,0
flame_sample_1519_pain_2,0
flame_sample_1519_pain_3,0
flame_sample_1519_pain_4,0
flame_sample_1519_pain_5,0
flame_sample_1519_pain_6,0
flame_sample_1519_pain_7,0
flame_sample_1519_pain_8,0
flame_sample_1519_pain_9,0
flame_sample_1520_pain_1,1
flame_sample_1520_pain_10,1
flame_sample_1520_pain_2,1
flame_sample_1520_pain_3,1
flame_sample_1520_pain_4,1
flame_sample_1520_pain_5,1
flame_sample_1520_pain_6,1
flame_sample_1520_pain_7,1
flame_sample_1520_pain_8,1
flame_sample_1520_pain_9,1
flame_sample_1521_pain_1,0
flame_sample_1521_pain_10,0
flame_sample_1521_pain_2,0
flame_sample_1521_pain_3,0
flame_sample_1521_pain_4,0
flame_sample_1521_pain_5,0
flame_sample_1521_pain_6,0
flame_sample_1521_pain_7,0
flame_sample_1521_pain_8,0
flame_sample_1521_pain_9,0
flame_sample_1522_pain_1,1
flame_sample_1522_pain_10,1
flame_sample_1522_pain_2,1
flame_sample_1522_pain_3,1
flame_sample_1522_pain_4,1
flame_sample_1522_pain_5,1
flame_sample_1522_pain_6,1
flame_sample_1522_pain_7,1
flame_sample_1522_pain_8,1
flame_sample_1522_pain_9,1
flame_sample_1523_pain_1,0
flame_sample_1523_pain_10,0
flame_sample_1523_pain_2,0
flame_sample_1523_pain_3,0
flame_sample_1523_pain_4,0
flame_sample_1523_pain_5,0
flame_sample_1523_pain_6,0
flame_sample_1523_pain_7,0
flame_sample_1523_pain_8,0
flame_sample_1523_pain_9,0
flame_sample_1524_pain_1,0
flame_sample_1524_pain_10,0
flame_sample_1524_pain_2,0
flame_sample_1524_pain_3,0
flame_sample_1524_pain_4,0
flame_sample_1524_pain_5,0
flame_sample_1524_pain_6,0
flame_sample_1524_pain_7,0
flame_sample_1524_pain_8,0
flame_sample_1524_pain_9,0
flame_sample_1525_pain_1,0
flame_sample_1525_pain_10,0
flame_sample_1525_pain_2,0
flame_sample_1525_pain_3,0
flame_sample_1525_pain_4,0
flame_sample_1525_pain_5,0
flame_sample_1525_pain_6,0
flame_sample_1525_pain_7,0
flame_sample_1525_pain_8,0
flame_sample_1525_pain_9,0
flame_sample_1526_pain_1,1
flame_sample_1526_pain_10,1
flame_sample_1526_pain_2,1
flame_sample_1526_pain_3,1
flame_sample_1526_pain_4,1
flame_sample_1526_pain_5,1
flame_sample_1526_pain_6,1
flame_sample_1526_pain_7,1
flame_sample_1526_pain_8,1
flame_sample_1526_pain_9,1
flame_sample_1527_pain_1,0
flame_sample_1527_pain_10,0
flame_sample_1527_pain_2,0
flame_sample_1527_pain_3,0
flame_sample_1527_pain_4,0
flame_sample_1527_pain_5,0
flame_sample_1527_pain_6,0
flame_sample_1527_pain_7,0
flame_sample_1527_pain_8,0
flame_sample_1527_pain_9,0
flame_sample_1528_pain_1,0
flame_sample_1528_pain_10,0
flame_sample_1528_pain_2,0
flame_sample_1528_pain_3,0
flame_sample_1528_pain_4,0
flame_sample_1528_pain_5,0
flame_sample_1528_pain_6,0
flame_sample_1528_pain_7,0
flame_sample_1528_pain_8,0
flame_sample_1528_pain_9,0
flame_sample_1529_pain_1,0
flame_sample_1529_pain_10,0
flame_sample_1529_pain_2,0
flame_sample_1529_pain_3,0
flame_sample_1529_pain_4,0
flame_sample_1529_pain_5,0
flame_sample_1529_pain_6,0
flame_sample_1529_pain_7,0
flame_sample_1529_pain_8,0
flame_sample_1529_pain_9,0
flame_sample_1530_pain_1,1
flame_sample_1530_pain_10,1
flame_sample_1530_pain_2,1
flame_sample_1530_pain_3,1
flame_sample_1530_pain_4,1
flame_sample_1530_pain_5,1
flame_sample_1530_pain_6,1
flame_sample_1530_pain_7,1
flame_sample_1530_pain_8,1
flame_sample_1530_pain_9,1
flame_sample_1531_pain_1,0
flame_sample_1531_pain_10,0
flame_sample_1531_pain_2,0
flame_sample_1531_pain_3,0
flame_sample_1531_pain_4,0
flame_sample_1531_pain_5,0
flame_sample_1531_pain_6,0
flame_sample_1531_pain_7,0
flame_sample_1531_pain_8,0
flame_sample_1531_pain_9,0
flame_sample_1532_pain_1,0
flame_sample_1532_pain_10,0
flame_sample_1532_pain_2,0
flame_sample_1532_pain_3,0
flame_sample_1532_pain_4,0
flame_sample_1532_pain_5,0
flame_sample_1532_pain_6,0
flame_sample_1532_pain_7,0
flame_sample_1532_pain_8,0
flame_sample_1532_pain_9,0
flame_sample_1533_pain_1,2
flame_sample_1533_pain_10,2
flame_sample_1533_pain_2,2
flame_sample_1533_pain_3,2
flame_sample_1533_pain_4,2
flame_sample_1533_pain_5,2
flame_sample_1533_pain_6,2
flame_sample_1533_pain_7,2
flame_sample_1533_pain_8,2
flame_sample_1533_pain_9,2
flame_sample_1534_pain_1,2
flame_sample_1534_pain_10,2
flame_sample_1534_pain_2,2
flame_sample_1534_pain_3,2
flame_sample_1534_pain_4,2
flame_sample_1534_pain_5,2
flame_sample_1534_pain_6,2
flame_sample_1534_pain_7,2
flame_sample_1534_pain_8,2
flame_sample_1534_pain_9,2
flame_sample_1535_pain_1,0
flame_sample_1535_pain_10,0
flame_sample_1535_pain_2,0
flame_sample_1535_pain_3,0
flame_sample_1535_pain_4,0
flame_sample_1535_pain_5,0
flame_sample_1535_pain_6,0
flame_sample_1535_pain_7,0
flame_sample_1535_pain_8,0
flame_sample_1535_pain_9,0
flame_sample_1536_pain_1,1
flame_sample_1536_pain_10,1
flame_sample_1536_pain_2,1
flame_sample_1536_pain_3,1
flame_sample_1536_pain_4,1
flame_sample_1536_pain_5,1
flame_sample_1536_pain_6,1
flame_sample_1536_pain_7,1
flame_sample_1536_pain_8,1
flame_sample_1536_pain_9,1
flame_sample_1537_pain_1,1
flame_sample_1537_pain_10,1
flame_sample_1537_pain_2,1
flame_sample_1537_pain_3,1
flame_sample_1537_pain_4,1
flame_sample_1537_pain_5,1
flame_sample_1537_pain_6,1
flame_sample_1537_pain_7,1
flame_sample_1537_pain_8,1
flame_sample_1537_pain_9,1
flame_sample_1538_pain_1,0
flame_sample_1538_pain_10,0
flame_sample_1538_pain_2,0
flame_sample_1538_pain_3,0
flame_sample_1538_pain_4,0
flame_sample_1538_pain_5,0
flame_sample_1538_pain_6,0
flame_sample_1538_pain_7,0
flame_sample_1538_pain_8,0
flame_sample_1538_pain_9,0
flame_sample_1539_pain_1,1
flame_sample_1539_pain_10,1
flame_sample_1539_pain_2,1
flame_sample_1539_pain_3,1
flame_sample_1539_pain_4,1
flame_sample_1539_pain_5,1
flame_sample_1539_pain_6,1
flame_sample_1539_pain_7,1
flame_sample_1539_pain_8,1
flame_sample_1539_pain_9,1
flame_sample_1540_pain_1,2
flame_sample_1540_pain_10,2
flame_sample_1540_pain_2,2
flame_sample_1540_pain_3,2
flame_sample_1540_pain_4,2
flame_sample_1540_pain_5,2
flame_sample_1540_pain_6,2
flame_sample_1540_pain_7,2
flame_sample_1540_pain_8,2
flame_sample_1540_pain_9,2
flame_sample_1541_pain_1,0
flame_sample_1541_pain_10,0
flame_sample_1541_pain_2,0
flame_sample_1541_pain_3,0
flame_sample_1541_pain_4,0
flame_sample_1541_pain_5,0
flame_sample_1541_pain_6,0
flame_sample_1541_pain_7,0
flame_sample_1541_pain_8,0
flame_sample_1541_pain_9,0
flame_sample_1542_pain_1,0
flame_sample_1542_pain_10,0
flame_sample_1542_pain_2,0
flame_sample_1542_pain_3,0
flame_sample_1542_pain_4,0
flame_sample_1542_pain_5,0
flame_sample_1542_pain_6,0
flame_sample_1542_pain_7,0
flame_sample_1542_pain_8,0
flame_sample_1542_pain_9,0
flame_sample_1543_pain_1,0
flame_sample_1543_pain_10,0
flame_sample_1543_pain_2,0
flame_sample_1543_pain_3,0
flame_sample_1543_pain_4,0
flame_sample_1543_pain_5,0
flame_sample_1543_pain_6,0
flame_sample_1543_pain_7,0
flame_sample_1543_pain_8,0
flame_sample_1543_pain_9,0
flame_sample_1544_pain_1,0
flame_sample_1544_pain_10,0
flame_sample_1544_pain_2,0
flame_sample_1544_pain_3,0
flame_sample_1544_pain_4,0
flame_sample_1544_pain_5,0
flame_sample_1544_pain_6,0
flame_sample_1544_pain_7,0
flame_sample_1544_pain_8,0
flame_sample_1544_pain_9,0
flame_sample_1545_pain_1,0
flame_sample_1545_pain_10,0
flame_sample_1545_pain_2,0
flame_sample_1545_pain_3,0
flame_sample_1545_pain_4,0
flame_sample_1545_pain_5,0
flame_sample_1545_pain_6,0
flame_sample_1545_pain_7,0
flame_sample_1545_pain_8,0
flame_sample_1545_pain_9,0
flame_sample_1546_pain_1,1
flame_sample_1546_pain_10,1
flame_sample_1546_pain_2,1
flame_sample_1546_pain_3,1
flame_sample_1546_pain_4,1
flame_sample_1546_pain_5,1
flame_sample_1546_pain_6,1
flame_sample_1546_pain_7,1
flame_sample_1546_pain_8,1
flame_sample_1546_pain_9,1
flame_sample_1547_pain_1,0
flame_sample_1547_pain_10,0
flame_sample_1547_pain_2,0
flame_sample_1547_pain_3,0
flame_sample_1547_pain_4,0
flame_sample_1547_pain_5,0
flame_sample_1547_pain_6,0
flame_sample_1547_pain_7,0
flame_sample_1547_pain_8,0
flame_sample_1547_pain_9,0
flame_sample_1548_pain_1,0
flame_sample_1548_pain_10,0
flame_sample_1548_pain_2,0
flame_sample_1548_pain_3,0
flame_sample_1548_pain_4,0
flame_sample_1548_pain_5,0
flame_sample_1548_pain_6,0
flame_sample_1548_pain_7,0
flame_sample_1548_pain_8,0
flame_sample_1548_pain_9,0
flame_sample_1549_pain_1,0
flame_sample_1549_pain_10,0
flame_sample_1549_pain_2,0
flame_sample_1549_pain_3,0
flame_sample_1549_pain_4,0
flame_sample_1549_pain_5,0
flame_sample_1549_pain_6,0
flame_sample_1549_pain_7,0
flame_sample_1549_pain_8,0
flame_sample_1549_pain_9,0
flame_sample_1550_pain_1,0
flame_sample_1550_pain_10,0
flame_sample_1550_pain_2,0
flame_sample_1550_pain_3,0
flame_sample_1550_pain_4,0
flame_sample_1550_pain_5,0
flame_sample_1550_pain_6,0
flame_sample_1550_pain_7,0
flame_sample_1550_pain_8,0
flame_sample_1550_pain_9,0
flame_sample_1551_pain_1,1
flame_sample_1551_pain_10,1
flame_sample_1551_pain_2,1
flame_sample_1551_pain_3,1
flame_sample_1551_pain_4,1
flame_sample_1551_pain_5,1
flame_sample_1551_pain_6,1
flame_sample_1551_pain_7,1
flame_sample_1551_pain_8,1
flame_sample_1551_pain_9,1
flame_sample_1552_pain_1,0
flame_sample_1552_pain_10,0
flame_sample_1552_pain_2,0
flame_sample_1552_pain_3,0
flame_sample_1552_pain_4,0
flame_sample_1552_pain_5,0
flame_sample_1552_pain_6,0
flame_sample_1552_pain_7,0
flame_sample_1552_pain_8,0
flame_sample_1552_pain_9,0
flame_sample_1553_pain_1,1
flame_sample_1553_pain_10,1
flame_sample_1553_pain_2,1
flame_sample_1553_pain_3,1
flame_sample_1553_pain_4,1
flame_sample_1553_pain_5,1
flame_sample_1553_pain_6,1
flame_sample_1553_pain_7,1
flame_sample_1553_pain_8,1
flame_sample_1553_pain_9,1
flame_sample_1554_pain_1,0
flame_sample_1554_pain_10,0
flame_sample_1554_pain_2,0
flame_sample_1554_pain_3,0
flame_sample_1554_pain_4,0
flame_sample_1554_pain_5,0
flame_sample_1554_pain_6,0
flame_sample_1554_pain_7,0
flame_sample_1554_pain_8,0
flame_sample_1554_pain_9,0
flame_sample_1555_pain_1,2
flame_sample_1555_pain_10,2
flame_sample_1555_pain_2,2
flame_sample_1555_pain_3,2
flame_sample_1555_pain_4,2
flame_sample_1555_pain_5,2
flame_sample_1555_pain_6,2
flame_sample_1555_pain_7,2
flame_sample_1555_pain_8,2
flame_sample_1555_pain_9,2
flame_sample_1556_pain_1,0
flame_sample_1556_pain_10,0
flame_sample_1556_pain_2,0
flame_sample_1556_pain_3,0
flame_sample_1556_pain_4,0
flame_sample_1556_pain_5,0
flame_sample_1556_pain_6,0
flame_sample_1556_pain_7,0
flame_sample_1556_pain_8,0
flame_sample_1556_pain_9,0
flame_sample_1557_pain_1,0
flame_sample_1557_pain_10,0
flame_sample_1557_pain_2,0
flame_sample_1557_pain_3,0
flame_sample_1557_pain_4,0
flame_sample_1557_pain_5,0
flame_sample_1557_pain_6,0
flame_sample_1557_pain_7,0
flame_sample_1557_pain_8,0
flame_sample_1557_pain_9,0
flame_sample_1558_pain_1,0
flame_sample_1558_pain_10,0
flame_sample_1558_pain_2,0
flame_sample_1558_pain_3,0
flame_sample_1558_pain_4,0
flame_sample_1558_pain_5,0
flame_sample_1558_pain_6,0
flame_sample_1558_pain_7,0
flame_sample_1558_pain_8,0
flame_sample_1558_pain_9,0
flame_sample_1559_pain_1,2
flame_sample_1559_pain_10,2
flame_sample_1559_pain_2,2
flame_sample_1559_pain_3,2
flame_sample_1559_pain_4,2
flame_sample_1559_pain_5,2
flame_sample_1559_pain_6,2
flame_sample_1559_pain_7,2
flame_sample_1559_pain_8,2
flame_sample_1559_pain_9,2
flame_sample_1560_pain_1,0
flame_sample_1560_pain_10,0
flame_sample_1560_pain_2,0
flame_sample_1560_pain_3,0
flame_sample_1560_pain_4,0
flame_sample_1560_pain_5,0
flame_sample_1560_pain_6,0
flame_sample_1560_pain_7,0
flame_sample_1560_pain_8,0
flame_sample_1560_pain_9,0
flame_sample_1561_pain_1,0
flame_sample_1561_pain_10,0
flame_sample_1561_pain_2,0
flame_sample_1561_pain_3,0
flame_sample_1561_pain_4,0
flame_sample_1561_pain_5,0
flame_sample_1561_pain_6,0
flame_sample_1561_pain_7,0
flame_sample_1561_pain_8,0
flame_sample_1561_pain_9,0
flame_sample_1562_pain_1,1
flame_sample_1562_pain_10,1
flame_sample_1562_pain_2,1
flame_sample_1562_pain_3,1
flame_sample_1562_pain_4,1
flame_sample_1562_pain_5,1
flame_sample_1562_pain_6,1
flame_sample_1562_pain_7,1
flame_sample_1562_pain_8,1
flame_sample_1562_pain_9,1
flame_sample_1563_pain_1,1
flame_sample_1563_pain_10,1
flame_sample_1563_pain_2,1
flame_sample_1563_pain_3,1
flame_sample_1563_pain_4,1
flame_sample_1563_pain_5,1
flame_sample_1563_pain_6,1
flame_sample_1563_pain_7,1
flame_sample_1563_pain_8,1
flame_sample_1563_pain_9,1
flame_sample_1564_pain_1,1
flame_sample_1564_pain_10,1
flame_sample_1564_pain_2,1
flame_sample_1564_pain_3,1
flame_sample_1564_pain_4,1
flame_sample_1564_pain_5,1
flame_sample_1564_pain_6,1
flame_sample_1564_pain_7,1
flame_sample_1564_pain_8,1
flame_sample_1564_pain_9,1
flame_sample_1565_pain_1,0
flame_sample_1565_pain_10,0
flame_sample_1565_pain_2,0
flame_sample_1565_pain_3,0
flame_sample_1565_pain_4,0
flame_sample_1565_pain_5,0
flame_sample_1565_pain_6,0
flame_sample_1565_pain_7,0
flame_sample_1565_pain_8,0
flame_sample_1565_pain_9,0
flame_sample_1566_pain_1,0
flame_sample_1566_pain_10,0
flame_sample_1566_pain_2,0
flame_sample_1566_pain_3,0
flame_sample_1566_pain_4,0
flame_sample_1566_pain_5,0
flame_sample_1566_pain_6,0
flame_sample_1566_pain_7,0
flame_sample_1566_pain_8,0
flame_sample_1566_pain_9,0
flame_sample_1567_pain_1,1
flame_sample_1567_pain_10,1
flame_sample_1567_pain_2,1
flame_sample_1567_pain_3,1
flame_sample_1567_pain_4,1
flame_sample_1567_pain_5,1
flame_sample_1567_pain_6,1
flame_sample_1567_pain_7,1
flame_sample_1567_pain_8,1
flame_sample_1567_pain_9,1
flame_sample_1568_pain_1,0
flame_sample_1568_pain_10,0
flame_sample_1568_pain_2,0
flame_sample_1568_pain_3,0
flame_sample_1568_pain_4,0
flame_sample_1568_pain_5,0
flame_sample_1568_pain_6,0
flame_sample_1568_pain_7,0
flame_sample_1568_pain_8,0
flame_sample_1568_pain_9,0
flame_sample_1569_pain_1,0
flame_sample_1569_pain_10,0
flame_sample_1569_pain_2,0
flame_sample_1569_pain_3,0
flame_sample_1569_pain_4,0
flame_sample_1569_pain_5,0
flame_sample_1569_pain_6,0
flame_sample_1569_pain_7,0
flame_sample_1569_pain_8,0
flame_sample_1569_pain_9,0
flame_sample_1570_pain_1,1
flame_sample_1570_pain_10,1
flame_sample_1570_pain_2,1
flame_sample_1570_pain_3,1
flame_sample_1570_pain_4,1
flame_sample_1570_pain_5,1
flame_sample_1570_pain_6,1
flame_sample_1570_pain_7,1
flame_sample_1570_pain_8,1
flame_sample_1570_pain_9,1
flame_sample_1571_pain_1,0
flame_sample_1571_pain_10,0
flame_sample_1571_pain_2,0
flame_sample_1571_pain_3,0
flame_sample_1571_pain_4,0
flame_sample_1571_pain_5,0
flame_sample_1571_pain_6,0
flame_sample_1571_pain_7,0
flame_sample_1571_pain_8,0
flame_sample_1571_pain_9,0
flame_sample_1572_pain_1,0
flame_sample_1572_pain_10,0
flame_sample_1572_pain_2,0
flame_sample_1572_pain_3,0
flame_sample_1572_pain_4,0
flame_sample_1572_pain_5,0
flame_sample_1572_pain_6,0
flame_sample_1572_pain_7,0
flame_sample_1572_pain_8,0
flame_sample_1572_pain_9,0
flame_sample_1573_pain_1,0
flame_sample_1573_pain_10,0
flame_sample_1573_pain_2,0
flame_sample_1573_pain_3,0
flame_sample_1573_pain_4,0
flame_sample_1573_pain_5,0
flame_sample_1573_pain_6,0
flame_sample_1573_pain_7,0
flame_sample_1573_pain_8,0
flame_sample_1573_pain_9,0
flame_sample_1574_pain_1,1
flame_sample_1574_pain_10,1
flame_sample_1574_pain_2,1
flame_sample_1574_pain_3,1
flame_sample_1574_pain_4,1
flame_sample_1574_pain_5,1
flame_sample_1574_pain_6,1
flame_sample_1574_pain_7,1
flame_sample_1574_pain_8,1
flame_sample_1574_pain_9,1
flame_sample_1575_pain_1,0
flame_sample_1575_pain_10,0
flame_sample_1575_pain_2,0
flame_sample_1575_pain_3,0
flame_sample_1575_pain_4,0
flame_sample_1575_pain_5,0
flame_sample_1575_pain_6,0
flame_sample_1575_pain_7,0
flame_sample_1575_pain_8,0
flame_sample_1575_pain_9,0
flame_sample_1576_pain_1,0
flame_sample_1576_pain_10,0
flame_sample_1576_pain_2,0
flame_sample_1576_pain_3,0
flame_sample_1576_pain_4,0
flame_sample_1576_pain_5,0
flame_sample_1576_pain_6,0
flame_sample_1576_pain_7,0
flame_sample_1576_pain_8,0
flame_sample_1576_pain_9,0
flame_sample_1577_pain_1,0
flame_sample_1577_pain_10,0
flame_sample_1577_pain_2,0
flame_sample_1577_pain_3,0
flame_sample_1577_pain_4,0
flame_sample_1577_pain_5,0
flame_sample_1577_pain_6,0
flame_sample_1577_pain_7,0
flame_sample_1577_pain_8,0
